,text,prediction
1105,	ثائرة بجماليون ويعذِّبه الشقاء، فيعود إلى الإله ضارِعًا أن يردَّ جالاتيا تمثالًا حجريًّا	كما كانت، بل يبلغ به الغضب أن يحطِّم التمثال بعد أن استجاب الإله لرغبته، وكأنه ينتقم	من هذا التمثال لأنه أثار غريزةَ الحياة في نفسه، وردَّه أول الأمر مقهورًا إلى	المرأة.				,"
			ثائرة بجماليون ويعذِّبه الشقاء، فيعود إلى الإله ضارِعًا أن يردَّ جالاتيا تمثالًا حجريًّا
	كما كانت، بل يبلغ به الغضب أن يحطِّم التمثال بعد أن استجاب الإله لرغبته، وكأنه ينتقم من
	هذا التمثال لأنه أثار غريزةَ الحياة في نفسه، وردَّه أول الأمر مقهورًا إلى المرأة. 
				"
1106,"
			والتعاون الكبير التالي الذي يمكن أن يتم بين وكالة ناسا الفضائية ووكالة الفضاء
	    الأوروبية في مجال استكشاف الكواكب الخارجية من المجموعة الشمسية، من المرجح أن
	    يكون بعثة فضائية إلى منظومة كوكب المشتري. وسوف يكون هدف تلك البعثة الأساسيُّ
	    التحققَ من وجود محيط بالقمر أوروبا، باستخدام رادار مخترق للجليد، وعن طريق قياس
	    مقدار الانحناء المدي (الذي قد لا يتجاوز نحو متر واحد في حالة الجليد السميك
	    المستقر في القاعدة، وقد يصل إلى نحو ٣٠ مترًا بالنسبة لهيكل جليدي «رقيق» يطفو على
	    سطح محيط). والمؤسف أنه لا يمكن التفكير في هبوط إحدى المركبات الفضائية على سطح
	    القمر أوروبا بعدُ، لكن سوف يكون هناك على الأقل مطياف عالي الوضوح من المدار للبحث
	    عن جزيئات بيولوجية المنشأ في مادة النتوء.
				(٢-٣) إنسيلادوس
			وشبه مؤكد أن التسخين المدي (الذي يحفزه رنين مداري نسبته ١:٢ للقمر بعد التالي
	    التابع لزحل، الذي يُطلق عليه اسم ديون) يحفز على تشكيل الشقوق ويعطي زخمًا للأعمدة
	    المائية الحرارية. ومع ذلك، لم يتوقع أحد أن القمر إنسيلادوس بهذه الدرجة من
	    النشاط. وهذا أمر محير على اعتبار أن ميماس، وهو القمر المجاور له والمشابه له في
	    الحجم، عبارة عن كرة جليدية نمطية بها فوهات، وليس بها دلائل تشير إلى وجود تاريخ
	    من النشاط. ومن غير المحتمل أن يكون بالقمر إنسيلادوس محيط كبير مخبوء أسفل سطحه،
	    لكن ربما توجد أخاديد من الماء السائل أسفل منابع الأعمدة.  والماء السائل مهم لوجود
	    حياة، لكنَّ توفُّر المواد المغذية داخل إنسيلادوس يكون بالتأكيد أكثر محدودية
	    بكثير منه داخل جرم كبير مثل القمر أوروبا؛ ومن ثم فإن إنسيلادوس لا يبدو موطنًا
	    واعدًا للحياة.
				","
			والتعاون الكبير التالي الذي يمكن أن يتم بين وكالة ناسا الفضائية ووكالة الفضاء
	    الأوروبية في مجال استكشاف الكواكب الخارجية من المجموعة الشمسية، من المرجح أن يكون
	    بعثة فضائية إلى منظومة كوكب المشتري. وسوف يكون هدف تلك البعثة الأساسي التحقق من
	    وجود محيط بالقمر أوروبا، باستخدام رادار مخترق للجليد، وعن طريق قياس مقدار الإختفاء
	    المدي (الذي قد لا يتجاوز نحو متر واحد في حالة الجليد السميك المستقر في القاعدة،
	    وقد يصل إلى نحو ٣٠ مترًا بالنسبة لهيكل جليدي «رقيق» يطفو على سطح محيط). والمؤسف
	    أنه لا يمكن التفكير في هبوط إحدى المركبات الفضائية على سطح القمر أوروبا بعدُ،
	    لكن سوف يكون هناك على الأقل مطياف عالي الوضوح من المدار للبحث عن جزيئات بيولوجية
	    المنشأ في مادة البحو.
				(٢-٣) إنسيلادوس
			وشبه مؤكد أن التسخين المدي (الذي صفرزه رنين مداري نسبته ٢:١ للقمر بعد التالي
	    التابع لزحل، الذي يطلق عليه اسم ديون) سفز على تشكيل الشقوق ويبطئ نشاطه للعمدة
	    المائية الحرارية. ومع ذلك، لم يتوقع أحد أن القمر إنسيلادوس بهذه الدرجة من
	    النشاط. وهذا أمر مثير على اعتبار أن ميماس، وهو القمر المجاور له والمشابه له في
	    الحجم، عبارة عن كرة جليدية نمطية بها فوهات، وليس بها دلائل تشير إلى وجود تاريخ
	    من النشاط. ومن غير المحتمل أن يكون بالقمر إنسيلادوس محيط كبير مغبوس أسفل سطحه،
	    لكن ربما توجد أحواض من الماء السائل أسفل مذابح الأعمدة. والماء السائل مهم لوجود
	    حياة، لكن توتر المواد المغذية داخل إنسيلادوس يكون بالتأكيد أكثر محدودية بكثير
	    منه داخل جرم كبير مثل القمر أوروبا، ومن ثم فإن إنسيلادوس لا يبدو موطنًا واحدًا
	    للحياة.
				"
1107,	إلا مللًا وسأمًا أخذت يزدادان معي حتى كدت أنفجر، وكنت عندئذٍ قد سمعت حديثًا عالي النبرة	وضحكات صادرة عن قلوب خالية من الهموم، فرجحت من جرأة الحديث والضحكات أنها لا بُدَّ صادرة	عمن لا يخشون أحدًا، وإذن فلا بُدَّ أن يكونوا «هم» الذين أشير إليهم بضمير الغائب … وجررت	قدمي جرًّا في حذر، إلى حيث الغرفة التي انبعث منها الحديث والضحك، فإذا ثلاثة يجلسون على	ثلاثة مكاتب، وعليهم جميعًا سمات الوقار والتهذيب، فأملت خيرًا، ونقرت الباب نقرة خفيفة،	وحييت وسألت السؤال نفسه الذي سألته قبل ذاك مرتين، فما كان أشد دهشتي أن ردَّ عليَّ في عنف	شديد أحد الرجال الثلاثة، قائلًا: مَن تكون أنت؟ فقلت: أنا فلان — قلتها في هدوء شديد، وشاء	لي حسن الحظ أن يكون اسمي معروفًا له، وأن يكون قد قرأ لي شيئًا ما، فانقلب غضبه رقة عذبة،	وراح يعتذر لي، معاتبًا إياي: كيف لمثلي أن يجلس في البهو منتظرًا، وكان ينبغي له أن يفصح	عن شخصيته فور قدومه، وأصر إصرارًا شديدًا على أن أجلس معهم قليلًا، وأن يستضيفني بفنجان من,"
			إلا ملءًا وسأمًا أخذت يزدادان معي حتى كادت أنفجِر، وكنت عندئذٍ قد سمعت حديثًا عالي
	النبرة وضحكات صادرة عن قلوب خالية من الهموم، فرجحت من جرأة الحديث والضحكات أنها لا بُدَّ
	صادرة عن لا يحشون أحدًا، وإذن فلا بُدَّ أن يكونوا «هم» الذين أشير إليهم بضمير الغائب …
	وجررت قدمي جرًّا في حذر، إلى حيث الغرفة التي انبعث منها الحديث والضحك، فإذا ثلاثة
	يجلسون على ثلاثة مكاتب، وعليهم جميعًا سمات الوقار والتهذيب، فأملت خيرًا، ونقرت الباب نقرة
	خفيفة، وحييت وسألت السؤال نفسه الذي سألته قبل ذاك مرتين، فما كان أشد دهشتي أن ردَّ عليَّ
	في عنف شديد أحد الرجال الثلاثة، قائلًا: مَن تكون أنت؟ فقلت: أنا فلان — قلتها في هدوء
	شديد، وشاء لي حسن الحظ أن يكون اسمي معروفًا له، وأن يكون قد قرأ لي شيئًا ما، فانقلب غضبه
	رقة عند، وراح يعتذر لي، معتذًّا إياي: كيف لمثلي أن يجلس في البهو منتظرًا، وكان ينبغي
	له أن يفصح عن شخصيته فور قدومه، وأصر إصرارًا شديدًا على أن أجلس معهم قليلًا، وأن يستضيفني
	بفنجان من"
1108,"
			والإنسان ظالم لنفسه، هو الذي اختار أن يحمل الأمانة التي أشفقَت
	منها السموات والأرض والجبال وأبَيْن أن يحملنها. حتى إذا استجاب الله
	لسؤال الإنسان، وألقى على كتفَيه أمانة الاختيار، تخبَّط في حياته هذا
	التخبُّط، وراح يضرب في الأرض ونظره إلى السماء؛ فهو بين رغبات الأرض
	وبين إيمانه بالسماء في شدٍّ وجذب وإقبالٍ وإدبار.
				
			ويضيقُ بعضُ الناس فيُعلِن إلحاده وكفره مختارًا اليأس، مُفضِّلًا له
	عن رعب الانتظار، موهمًا نفسه أن اليأس إحدى الراحتَين، ولكن هيهات؛
	فالمُلحِدون أشد الناس عذابًا؛ لأنهم في البعيد من نفسهم يعلمون أنهم
	على باطل، وهم في أعماقهم يتمنَّون أن يحظَوا بالجنة التي وعد الله بها
	المتقين من عباده، ولكنهم يدركون أيضًا أنهم أبعد الناس عنها بما كفروا
	وألحدوا، ويظلُّون مع أنفسهم في صراعٍ مرير بين ما أعلنوا من إلحاد وما
	تشعر به قلوبُهم من أن صاحب هذا القرآن لا يقول إلا الحق. وما تزال
	أفئدتهم بين يأس وأمل وبين إقدام وإحجام فِعلَ اللص المبتدئ يمُد يدَه
	للسرقة برغبة الغنى، حتى وإن كان عن طريقٍ محرَّم، ويكُفُّ يده بأمل
	التوبة والغفران من الرحمن الرحيم، الذي وسع غفرانه ذنوب البشر، وشملَت
	رحمته المؤمن والعاصي والعابد والعربيد والقانت والزنديق. ويقول شوقي
	الخالد في رثاء إسماعيل أباظة باشا:
				","
			والإنسان طالع لنفسه، هو الذي اختار أن يحمل الأمانة التي أشفقَت
	منها السموات والأرض والجبال وأبيَّن أن يحملنها، حتى إذا استجاب الله
	لسؤال الإنسان، وألقى على كتفَيه أمانة الاختيار، تخبَّط في حياته هذا
	التخبُّط، وراح يضرب في الأرض ونظره إلى السماء؛ فهو بين رغبات الأرض
	و بين إيمانه بالسماء في شدٍّ وجذب وإقبالٍ وإدبار.
				
			ويضيقُ بعض الناس فيُعلن إلحاده وكفره مختارًا اليأس، ففضِّلَ له عن
	رعب الانتظار، موهَمًا نفسه أن اليأس إحدى الراحتَين، ولكن هيهات؛
	فالقلدُون أشد الناس عذابًا؛ لأنهم في البعيد من نفسهم يعلمون أنهم على
	باطل، وهم في أعماقهم يَتمَّون أن يحظوا بالجنة التي وعد الله بها
	المتقين من عباده، ولكنهم يدركُون أيضًا أنهم أبعد الناس عنها بما كفروا
	وألحدوا، ويظُنُّون مع أنفسهم في صراعٍ مرير بين ما أعلنوا من إلحاد وما
	تشعر به قلوبُهم من أن صاحب هذا القرآن لا يقول إلا الحق، وما نزال
	أفتدُّهم بين يأس وأمل وبين إقدام وإحجام فعل اللص المبتدع يُفِد بذمه
	للسرقة برغبة الغنى، حتى وإن كان عن طريقٍ محرَّم، ويكُفُّ يده بأمل
	النوبة والعُفران من الرحمن الرحيم، الذي وسع عُفُوهُه ذنوب البشر،
	وشملَت رحمته المؤمن والغاصب والعادِب والعربيد والقانت والزنديق. ويقول
	شوقي الخالد في رثاء إسماعيل أباظة باشا:
				"
1109,"
			كانت الانطباعات الكاملة الأولى التي وصلَتْه من بين تلك الأصوات كلمات أغنية بنغماتٍ
	مُصاحِبة خفيضة رنَّانة نوعًا ما، ولُكْنةٍ أجنبية وصوتٍ ما زال غريبًا، لكنَّه مألوفٌ
	قليلًا. غير أنَّه لم يكنْ متيقِّنًا من أنَّه لم يكن ينظِم شِعرًا في أثناء نومه.
				
			ثم نهض من فراشِه بصعوبة، ورأى أنَّ زميله الآخر في حراسة المقتنيات النفيسة، جيمسون، لم
	يكنْ في فراشه، بل كان ينظر من النافذة الطويلة المُطِلَّة على الشرفة، وينادي شخصًا في
	الشارع بصوتٍ حاد.
				
			كان يصيح بحدة قائلًا: «من أنت؟ ماذا تريد؟»
				
			ثم التفتَ إلى بويل منفعلًا، وقال: «ثَمَّ شخصٌ يحوم خلسةً حول المنزل. كنت أعرفُ أنَّ هذا
	الوضع ليس آمنًا. سأنزل لأُوصدَ هذا الباب الأمامي بالقضبان، وليكن ما يكون.»
				
			وركض إلى الطابق السفلي مُهتاجًا، ثم سمع بويل قعقعةَ القضبان على الباب الأمامي، فيما
	خرج بويل نفسه إلى الشُّرفة، ونظر إلى الطريق الرمادي الطويل المؤدي إلى المنزل، وكان يظنُّ
	أنَّه ما زال يحلُم.
				","
			كانت الانطباعات الكاملة الأولى التي وصلَتْه من بين تلك الأصوات كلمات أغنية بنغماتٍ
	مُصاحِبة خفيفة رثَّلَتْه نوعًا ما، ونُكْتةٍ أجنبية وصوتٍ ما زال غريبًا، لكنَّه مألوفٌ
	قليلًا. غير أنَّه لم يكنَ متيقِّنًا من أنَّه لم يكن ينُمُّ شَعْرًا في أثناء نومه.
				
			ثم نهض من فراشِه بصعوبة، ورأى أنَّ زميله الآخر في حراسة القتنيات النفيضة، جيمسون، لم
	يكنَ في فراشه، بل كان ينظر من النافذة الطويلة المُطلَقة على الشرفة، وينادي شخصًا في
	الشارع بصوتٍ جاد.
				
			كان يصيح بحدة قائلًا: «من أنت؟ ماذا تريد؟»
				
			ثم التفتَ إلى بويل منشغلًا، وقال: «ثَمَّ شخصٌ يحوم خلسةً حول المنزل. كنت أعرفُ أنَّ هذا
	الوضع ليس آمنًا. سأنزل لأُوصدَ هذا الباب الأمامي بالقضبان، وليكن ما يكون.»
				
			وركض إلى الطابق السفلي مُتاجِمًا، ثم سمع بويل قعقعةَ القضبان على الباب الأمامي، فيما
	خرج بويل نفسه إلى الشرفة، ونظر إلى الطريق الرمادي الطويل المؤدي إلى المنزل، وكان يظنُّ
	أنَّه ما زال يحلُم.
				"
1110,"
			ذلك لأن الأدب العربي الذي كان يشبه في أول أمره أدب الزنوج لم يكد يتصل بالحضارات في
	القرن الخامس والسادس للمسيح، وتنشأ الصلات بينه وبين الحياة خارج شبه جزيرة العرب، حتى
	ظهر أنه كان في نفسه أقوم وأخصب من أن يظل أدبًا يشبه بأدب الزنوج، وأنه كان يحمل في
	نفسه طبيعة خصبة إلى أقصى ما يمكن من الخصب، غنية إلى أقصى ما يمكن من الغنى.
				
			فلم يكد يتجاوز البادية حتى استحالت هذه الطبيعة الخصبة، التي كانت منكمشة، إلى جذوة
	من النار لم تلبث أن اشتعلت، فشملت العالم القديم وصهرته وحوَّلته إلى طبيعة جديدة،
	مخالفة كل المخالفة لما كانت عليه قبل الإسلام.
				الأدب العربي في ظل الإسلام
			ليس من شأني الآن أن أبحث عن الأسباب التي دعت إلى أن ينتشر الأدب العربي في بقية
	البلاد التي انتشر فيها الإسلام، فقد يكون هذا معروفًا، ولكنا نعرف جميعًا أن الإسلام
	لم يكد يظهر ويتجاوز الجزيرة أيام أبي بكر وعمر حتى انتقلت معه اللغة وما فيها من أدب،
	وانتقل معها كتابها المقدس القرآن الكريم.
				","
			ذلك لأن الأدب العربي الذي كان يشبه في أول أمره أدب الزنوج لم يكد يتصل بالحضارات في
	القرن الخامس والسادس للمسيح، وتنشأ الصلات بينه وبين الحياة خارج شبه جزيرة العرب، حتى
	ظهر أنه كان في نفسه أقوم وأخصب من أن يظل أدبًا يشبه بأدب الزنوج، وأنه كان يحمل في
	نفسه طبيعة خصبة إلى أقصى ما يمكن من الخصب، غنية إلى أقصى ما يمكن من الغنى.
				
			فلم يكد يتجاوز البادية حتى استحالت هذه الطبيعة الخصبة، التي كانت منكمشة، إلى جذوة
	من النار لم تلبث أن اشتعلت، فشملت العالم القديم وصرت له وجوهته إلى طبيعة جديدة،
	مخالفة كل المخالفة لما كانت عليه قبل الإسلام.
				الأدب العربي في ظل الإسلام
			ليس من شأني الآن أن أبحث عن الأسباب التي دعت إلى أن ينتشر الأدب العربي في بقية
	البلاد التي انتشر فيها الإسلام، فقد يكون هذا معروفًا، ولكننا نعرف جميعًا أن الإسلام
	لم يكد يظهر ويتجاوز الجزيرة أيام أبي بكر وعمر حتى انتقلت معه اللغة وما فيها من أدب،
	وانتقل معها كتابها المقدس القرآن الكريم.
				"
1111,"
			كوكس: شيءٌ مدهش!
				
			الرجل الأزرق: إنني شخصيًّا عالِم آثار … وقد قضيتُ عمري أبحث عن هذا التاج، ومعلوماتي
	تقول إنه مدفونٌ في مكان بين واحة سيوة ووادي المساخيط … وليس في الوادي نفسه … وقد حضرتُ
	مرتَينِ من قبلُ للبحث عنه … ولكني لم أعثر عليه … لأن الخريطة لا تكفي، ولا بد من فكِّ
	رموز الكتابة التي عليها … وأنا ما زلت أقوم بأبحاث لفك هذه الرموز.
				
			تختخ: إنك لست من رجال الطوارق!
				
			ابتسم الرجل الأزرق ابتسامةً مخيفةً وقال: ليس مسموحًا لأحد أن يقول هذه الحقيقة … فلا
	يعلمها بين رجالي إلا «مولود»؛ لأنه شريكي في البحث عن تاج «الإسكندر»!
				
			تختخ: معنى هذا أن البعثة التي تحدثتَ أنك كنت فيها مجرد أكذوبة!
				
			ضحك الرجل الأزرق وقال: ليست أكذوبةً كاملةً … فقد كنتُ عضوًا في بعثة آثار فعلًا منذ خمس
	سنوات … وعندما عثرتُ على الخريطة تخلَّصتُ من البعثة، واستطاع «مولود» أن يقدِّمَني إلى
	الطوارق على أنني زعيمهم، فقد كانت عندهم أسطورة عن زعيم غائب سيعود يومًا.
				","
			كوكس: شيءٌ مدهش!
				
			الرجل الأزرق: إنني شخصيًّا عالِم آثار … وقد قضيتُ عمري أبحث عن هذا التاج، ومعلوماتي
	تقول إنه مدفونٌ في مكان بين واحة سيوة ووادي المساخيط … وليس في الوادي نفسه … وقد حضرتُ
	مرتَينِ من قبلُ للبحث عنه … ولكني لم أعثر عليه … لأن الخريطة لا تكفي، ولا بد من فكِّ
	رموز الكتابة التي عليها … وأنا ما زلت أقوم بأبحاثٍ لفك هذه الرموز.
				
			تختخ: إنك لست من رجال الطوارق!
				
			ابتسم الرجل الأزرق ابتسامةً مخيفةً وقال: ليس مسموحًا لأحد أن يقول هذه الحقيقة … فلا
	يعلمها بين رجالي إلا «مولود»؛ لأنه شريكي في البحث عن تاج «الإسكندر»!
				
			تختخ: معنى هذا أن البعثة التي تحدثتَ أنك كنت فيها مجرد أكذوبة!
				
			ضحك الرجل الأزرق وقال: ليست أكذوبةً كاملةً … فقد كنتُ عضوًا في بعثة آثار فعلًا منذ خمس
	سنوات … وعندما عثرتُ على الخريطة تخلَّصتُ من البعثة، واستطاع «مولود» أن يقدِّمَني إلى
	الطوارق على أنني زعيمهم، فقد كانت عندهم أسطورة عن زعيم غائب سيعود يومًا.
				"
1112,"ولكن ليس هذا هو المهم … هناك مفاجأة في انتظارك … هل تعرف
	    ما هي؟لقد دخلت القصر!أنا أتصورك الآن أنت و«لوزة» و«عاطف» تقولون إنني مجنون،
	    ولكن صدقوني أن هذه المغامرة تستهويني حقًّا … إنني لا بد أن
	    أحل لغز هذا القصر وسر سكانه … وسر سرقه مجموعة طوابع البريد
	    النادرة، وسر اختفاء «الطيب» وسر السيارة التي تأتي
	    ليلًا.إنها أسرارٌ كثيرةٌ كما ترون … ولكن لها مفتاح واحد … موجود
	    في هذا القصر … قصر الصبار الغامض!وقد خطرَت لي فكرة دخول القصر أمس ليلًا وأنا أُراقبه في
	    انتظار ظهور السيارة … لقد تَعوَّدَتْني الكلاب بعض الشيء …
	    ولم تعُد تنبح عندما أقترب من السور … وهذا يعني أنني أستطيع
	    دخول القصر عن طريق السور دون أن تحدث ضجَّة تلفت الأنظار …
	    وهكذا قرَّرت الدخول.في البداية كنت سأُوقِظ «نوسة» وأخبرها، ولكني خشيت أن
	    تعترض، فكتبت لها ورقة قلت لها فيها إنني سأدخل القصر، فإذا لم
	    أعُد في الصباح فعليها أن تخطر المفتش «سامي» إذا وجدته أو من
	    يقوم مقامه … وأن تخطركم … وتركت الورقة بجوار فراشها.","
			ولكن ليس هذا هو المهم … هناك مفاجأة في انتظارك … هل تعرف ما
	هي؟
				
			لقد دخلت القصر!
				
			أنا أتصورك الآن أنت و«لوزة» و«عاطف» تقولون إنني مجنون، ولكن صدقوني
	أن هذه المغامرة تستهويني حقًّا … إنني لا بد أن أحل لغز هذا القصر
	وسر سكانه … وسر سرقة مجموعة طوابع البريد النادرة، وسر اختفاء «الطيب»
	وسر السيارة التي تأتي ليلًا.
				
			إنها أسرارٌ كثيرةٌ كما ترون … ولكن لها مفتاح واحد … موجود في هذا
	القصر … قصر الصبار الغامض!
				
			وقد خطرت لي فكرة دخول القصر أمس ليلًا وأنا أُراقبه في انتظار
	ظهور السيارة … لقد تُعوَّدَتْني الكلاب بعض الشيء … ولم تعُد تنبح
	عندما أقترب من السور … وهذا يعني أنني أستطيع دخول القصر عن طريق
	السور دون أن تحدث ضجَّة تلفت الأنظار … وهكذا قرَّرت الدخول.
				
			في البداية كنت سأُوقِظ «نوسة» وأخبرها، ولكني خشيت أن تعترض، فكتبت
	لها ورقة قلت لها فيها إنني سأدخل القصر، فإذا لم أُعُد في الصباح
	فعليها أن تخطر المفتش «سامي» إذا وجدته أو من يقوم مقامه … وأن تُخطركم
	… وتركت الورقة بجوار فراشها.
				"
1113,"
			وفوق ارتفاع نحو ٦ كيلومترات، تتكون سحب الأرض في أغلبها من جسيمات ثلجية صغيرة،
	    وتحت هذا الارتفاع، تكون في الغالب عبارة عن قطيرات ماء. والسحب الممطرة ليست
	    رمادية في حقيقة الأمر؛ إنها تبدو كذلك لأنها تكون سميكة بما يكفي لحجب قدر كبير من
	    الضوء. ومن النادر نسبيًّا أن تتشكل السحب في كوكب المريخ؛ ففي أغلب طبقة
	    التروبوسفير من هذا الكوكب، تكون السحب عبارة عن جليد مائي، لكن على مسافة نحو ٨٠
	    كيلومترًا بالقرب من الحاجز الفاصل بين طبقتَي التروبوسفير والميزوسفير، رُصدت سحب
	    مكونة من ثاني أكسيد الكربون.
				(٨-٣) الأغطية الجليدية القطبية والمحيطات
			إضافة إلى تكاثف مكونات الغلاف الجوي من أجل تكوين السحب، يمكن أن تتكاثف هذه
	    المكونات لتصبح ثلجًا أو سائلًا عند السطح. والمعروف إلى يومنا هذا أن كوكب الأرض
	    هو الوحيد بين الكواكب الأرضية الذي به محيطات، والتي هي بطبيعة الحال مكوَّنةٌ من
	    ماء. وبالقرب من القطبين، يتجمد الماء من أجل تشكيل أغطية جليدية قطبية. وربما يكون
	    كوكب الزهرة الناشئ قد مرَّ بحقبة قصيرة غطَّت فيها المحيطات سطحه، قبل أن يزيد
	    بخار الماء المتطاير (الذي تَبدَّد بعد ذلك بفعل التفكك الضوئي) من تأثير الدفيئة
	    المتنامي؛ ما أدى إلى موقف الجفاف الحالي.
				","
			وفوق ارتفاع نحو ٦ كيلومترات، تتكون سحب الأرض في أغلبها من جسيمات ثلجية صغيرة،
	    وتحت هذا الارتفاع، تكون في الغالب عبارة عن قطرات ماء. والسحب الممطرة ليست رمادية في
	    حقيقة الأمر؛ إنها تبدو كذلك لأنها تكون سميكَة بما يكفي لحجب قدر كبير من الضوء. ومن
	    النادر نسبيًّا أن تتشكل السحب في كوكب المريخ؛ ففي أغلب طبقة التروبوسفير من هذا
	    الكوكب، تكون السحب عبارة عن جليد مائي، لكن على مسافة نحو ٨٠ كيلومترًا بالقرب من
	    الحاجز الفاصل بين طبقتَي التروبوسفير والميزوسفير، رُصدت سحب مكوَّنة من ثاني أكسيد
	    الكربون.
				(٨-٣) الأغطية الجليدية القطبية والمحيطات
			إضافة إلى تكاثف مكونات الغلاف الجوي من أجل تكوين السحب، يمكن أن تتكاثف هذه
	    المكونات لتصبح ثلجًا أو سائلًا عند السطح. والمعروف إلى يومنا هذا أن كوكب الأرض
	    هو الوحيد بين الكواكب الأرضية الذي به محيطات، والتي هي بطبيعة الحال مكوَّنةٌ من
	    ماء. وبالقرب من القطبين، يبتجم الماء من أجل تشكيل أغطية جليدية قطبية. وربما يكون
	    كوكب الزهرة الناشئ قد مرَّ بحقبة قصيرة غطَّت فيها المحيطات سطحه، قبل أن يزيد
	    بخار الماء المتطاير (الذي تبدَّد بعد ذلك بفعل التفكك الضوئي) من تأثير الدفيئة
	    المتنامي؛ ما أدى إلى موقف الجفاف الحالي.
				"
1114,	انتشار الأسلحة النووية إلى جانب تأسيس نظام تفتيش دولي يبقى إلى اليوم أفضل آمالنا في	منع تحويل وقود المفاعلات النووية إلى أسلحةٍ للدمار الشامل. إن الدبلوماسية	والدبلوماسيين هما اليوم مفتاحا مواجهة أكبر تحديات القرن الحادي والعشرين، بما فيها	الانتشار النووي (كما في حالتَي إيران وكوريا الشمالية كبداية)، والإرهاب الدولي،	والاحترار العالمي، وهي التحديات التي لا تقترب من نطاق لعبة التنافس الدولي.				هوامش,"
			انتشار الأسلحة النووية إلى جانب تأسيس نظام تفتيش دولي يبقى إلى اليوم أفضل آمالنا
	في منع تحويل وقود المفاعلات النووية إلى أسلحةٍ للدمار الشامل. إن الدبلوماسية
	والدبلوماسيين هما اليوم مفتاحا مواجهة أكبر تحديات القرن الحادي والعشرين، بما فيها
	الانتشار النووي (كما في حالتَي إيران وكوريا الشمالية كبداية)، والإرهاب الدولي،
	والاحترار العالمي، وهي التحديات التي لا تقترب من نطاق لعبة التنافس الدولي.
				هوامش"
