,text,prediction
510,"وجهه ويديه وغسل رأسه ثم صب على جسده ثم تنحى فغسل قدميه فناولته خرقة فقال بيده هكذا
",جهاد ويديه وغسل رأسه ثم صب على جسده ثم تحنى فغسل قدميه فناولته خرقة فقال بيده هكذا 
511,"الكتاب آمن بنبيه وآمن بمحمد صلى الله عليه وسلم والعبد المملوك إذا أدى حق الله وحق مواليه
", الكتاب أمن بن بنيه وأمن بمحمد صلى الله عليه وسلم والعبد المملوك إذا أدى حق الله وحق مواليك
512,"إن الذي تطلب أمامك قام النبي صلى الله عليه وسلم خطيبا صبيحة عشرين من رمضان فقال من كان
",أن الذي تطلب أمامك قام النبي صلى الله عليه وسلم خطيبا صبيحة عشرين من رمضان فقال من كان
513,"فرفع يديه حين يكبر حتى يجعلهما حذو منكبيه وإذا كبر للركوع فعل مثله وإذا قال سمع الله
",أفرج بيدك، حين يجبر حنی تخللهما حذیو متحكیمی، فإذا أكبر للد کوع فعل مثلد، وإذا قال سمع الله
514,"النبي صلى الله عليه وسلم يا بني سلمة ألا تحتسبون آثاركم وقال مجاهد في قوله ونكتب ما
",نبي صلى الله عليه وسلم يا بني سلمة ألا تحتسبون آثاركم وقال مجاهد في قوله ونكتب ما
515,"فبينا النبي صلى الله عليه وسلم يخطب في يوم جمعة قام أعرابي فقال يا رسول الله هلك الماء
",فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخرابيي فقال يا رسول الله صلى الله عليه وسلم الماء فيينا النيي صلى الله عليه وسلم ينطجه فيي يومه جمعة قام أخراب
516,"أما إني لم أفارقه ولكن سمعته يقول من كذب علي فليتبوأ مقعده من النار
",أما إني لم أفارقه ولكن سمعته يقول من كذب علي فليتبوا مقعده من النار
517,"كنا نؤمر أن نخرج يوم العيد حتى نخرج البكر من خدرها حتى نخرج الحيض فيكن خلف الناس
",ناؤمن أن نخرج يوم العيد حتى نخرج البكر من خدرها حتى نخرج الحيض فيكن خلف الناس
518,"محصور فقال إنك إمام عامة ونزل بك ما ترى ويصلي لنا إمام فتنة ونتحرج فقال الصلاة أحسن
",حرصور فقال إنك إمام عامة ونزل بك ما ترى ويصلي لنا إمام فتنة ونتحرج فقال الصلاة أحسن
519,"فشربت حتى إني لأرى الري يخرج في أظفاري ثم أعطيت فضلي عمر بن الخطاب قالوا فما أولته يا
",فشرت حتى إني لأرى الزي يخرج في أظفاري ثم أعطيت فضلي عمر بن الخطاب قالوا فما أولته يا
520,"عن النبي صلى الله عليه وسلم قال كانت بنو إسرائيل يغتسلون عراة ينظر بعضهم إلى بعض وكان
",عن النبي صلى الله عليه وسلم قال كات بنو إسرائيل يغسلون عرآة ينظر بعضهم إلى بعض وكان
521,"شن معلقة فتوضأ منها فأحسن وضوءه ثم قام يصلي قال بن عباس فقمت فصنعت مثل ما صنع ثم
",ﺸﺸ ﻢ    ﻠ    ﻘ    ﻈ    ﻀ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ    ا    ﻤ    ا    ﻦ
522,"عبد الله بن شداد قال سمعت ميمونة تقول كان النبي صلى الله عليه وسلم يصلي وأنا إلى جنبه
",abd Allah ben shdad قال سمعت ميمونة نقول كان النبي صلى الله عليه وسلم يصلي وأنا إلى جنبه
523,"مغيرة جعل يصب الماء عليه وهو يتوضأ فغسل وجهه ويديه ومسح برأسه ومسح على الخفين
",مغربة جعل يصب الماء عليه وهو يتوضأ فغسل وجهه ويديه ومسح برأسه ومسح على الخفين 
524,"عليه وسلم كان يصلي قبل الظهر ركعتين وبعدها ركعتين وبعد المغرب ركعتين في بيته وبعد
",عليه وسلم كان يصلي قبل الظهر ركعتين وبعدها ركعتين وبعد المغرب ركعتين في بيتها وبعد
525,"أيوب الأنصاري قال قال رسول الله صلى الله عليه وسلم إذا أتى أحدكم الغائط فلا يستقبل القبلة
",أُبوب الأنصاري قال قال رسول الله صلى الله صلى الله عليه وسلم إذا أتى أحدكم الغائط فلا يستقبل القبلة
526,"بن عبد الرحمن أن أبا هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول تفضل صلاة الجميع
",ن ابن عبد الرحمن أن أبا هريرة قال سمعت رسول الله صلى الله عليه وسلم يقول تفضل صلاة الجميع
527,"فقال ألا وقول الزور فما زال يكررها وقال بن عمر قال النبي صلى الله عليه وسلم هل بلغت ثلاثا
",قال ألا وقول الزور فما زال يكررها وقال بن عمر قال النبي صلى الله عليه وسلم هل بلغت ثلاثا
528,"يقول سمعت أبا هريرة يقول قال رسول الله صلى الله عليه وسلم صلاة الرجل في الجماعة تضعف على
",بقول سمعت أبا هريرة يقول قال رسول الله صلى الله عليه وسلم صلاة الرجل في الجماعة تضعف على
529,"بتور من ماء فكفأ على يديه فغسلهما ثلاث مرار ثم أدخل يده في التور فمضمض واستنثر ثلاث
",نيتر من ماء فكفاً على يديه فغسلهما ثلاث مرار ثم أدخل يده في التور فمضض واستنثر ثلاث
530,"محمد أن عباد بن تميم أخبره أن عبد الله بن زيد الأنصاري أخبره أن النبي صلى الله عليه وسلم
",محمد أن عباد بن تميم أخبره أن عبد الله بن زيد الأنصاري أخبره أن النبي صلى الله عليه وسلم
531,"وسلم كان في سفر فقرأ في العشاء في إحدى الركعتين بالتين والزيتون
", وسلم كان في سفر قرآً في العشاء في إحدى الركعتين بالتنين والزيتون
532,"الرجال والنساء يتوضؤون في زمان رسول الله صلى الله عليه وسلم جميعا
",الجال والنساء ينوضؤون في زمان مرسول الله صلى الله عليه وسلم رجيعا
533,"ثم عرج بي حتى ظهرت لمستوى أسمع فيه صريف الأقلام قال بن حزم وأنس بن مالك قال النبي صلى
",تم عرج بي حتى ظهرت لمستوى أسمع فيه صريف الأقلام قال بن حزم وأنس بن مالك قال النبي صلى
534,"الأرض ثم عاد إلى المنبر ثم ركع ثم رفع رأسه ثم رجع القهقري حتى سجد بالأرض فهذا شأنه قال
",الأرض ثم عاد إلى المنبر ثم ركع ثم رفع رأسه ثم رجع القهقري حتى سجد بالأرض فهذا شأنه قال
535,"نفرتهم وأيس من الإيمان قال ردوهم علي وقال إني قلت مقالتي آنفا أختبر بها شدتكم على
",فقرتهم وأيس من الإيمان قال ردوهم علي وقال إنني قلت مقالتي آتفا أختبر بها شدنتكم علي
536,"أبي سعيد المقبري عن أبي هريرة عن النبي صلى الله عليه وسلم قال إن الدين يسر ولن يشاد
",أتي سعيد المقبري عن أبي هريرة عن النبي صلى الله عليه وسلم قال إن الدين يسر ولن يشاد
537,"غيره عثمان فزاد فيه زيادة كثيرة وبنى جداره بالحجارة المنقوشة والقصة وجعل عمده من
",غيره عثمان فزاد فيه زيادة كثيرة وبنى جداره بالحجارة المنقوشة والقصة وجعل عمده من
538,"وقال أبو برزة كان النبي صلى الله عليه وسلم يستحب تأخيرها
",قال أبو بززة كان النبي صلى الله عليه وسلم يستحب تأخيرها
539,"يمرها كذلك على الرأس حتى مست إبهامه طرف الأذن مما يلي الوجه على الصدغ وناحية اللحية لا
",جرىها كذلك على الرأس حتى مست إيهامه طرف الأذن مما يلي الوجه على الصدغ وناحية اللحية لا
540,"تعالى عنه بينما هو يخطب يوم الجمعة إذ دخل رجل فقال عمر لم تحتبسون عن الصلاة فقال
", تعالّي عنه بينما هو يخطب يوم الجمعة إذ دخل رجل فقال عمر لم تحتبسون عن الصلاة فقال
541,"الأرض مسجدا وطهورا فأيما رجل من أمتي أدركته الصلاة فليصل وأحلت لي المغانم ولم تحل لأحد
", الأرض مسجدا وظهورا فأيما رجل من أمتي أدركته الصلاة فليصل وأحلت لي المغامم ولم تحل لأحد 
542,"قتادة حدثه أنه سمع عبيد الله الخولاني أنه سمع عثمان بن عفان يقول عند قول الناس فيه حين
",قاتادة حدثها، نذم سمع عبيد الله الحولاني أنه سمع عثمان بن عفان يقول عند قول الناس فيه حيز
543,"خفيفتين قبل صلاة الفجر بعد أن يستبين الفجر ثم اضطجع على شقه الأيمن حتى يأتيه المؤذن
",فيديتين قبل حالة الفجر بعد أن يستببين الفجر ثم اخطيط على شقه الأيمن حتى يأتيه المؤذن
544,"الربيع قال سمعت عتبان بن مالك الأنصاري قال استأذن النبي صلى الله عليه وسلم فأذنت له
", الربيع قال سمعت ختiban بن مالك الأنصاري قال استأذن النديي على الله عليه وسلم فأذنت له
545,"أرأيت الركعتين قبل صلاة الغداة أطيل فيهما القراءة فقال كان النبي صلى الله عليه وسلم
",أرأيت الرُّعَتين قبل حللة الغدادة أطول فيهما القراءة فقال كَان النبي صلى الله عليه وسلم
546,"كان يرى عبد الله بن عمر رضى الله تعالى عنهما يتربع في الصلاة إذا جلس ففعلته وأنا يومئذ
",كان يرى عبد الله بن عمر رضى الله تعالى عنهما يتربع في الصلاة إذا جلس ففعلته وأنا يومئذ
547,"يعلمون ما فيهما لأتوهما ولو حبوا لقد هممت أن آمر المؤذن فيقيم ثم آمر رجلا يؤم الناس ثم
",يعلمون ما فيهما لأتوهما ولو حبوا لقد هممت أن آمر المؤذن فيقيم ثم آمر رجلا يؤم الناس ثم
548,"سمعت أبا أمامة يقول صلينا مع عمر بن عبد العزيز الظهر ثم خرجنا حتى دخلنا على أنس بن
",مجعت أبا أمامتريتقول صليتا مع عمر بن عبد العزيز الظهر ثمخرجنا حتى دخلنا على أسد بن
549,"ظهر بيتنا فرأيت رسول الله صلى الله عليه وسلم قاعدا على لبنتين مستقبل بيت المقدس
",ظهر بييتا فرأيت رسول الله صلى الله عليه وسلم قاعدا على لبنتين مستقبل بييت المقدس
550,"في الاثنتين ويفعل ذلك في كل ركعة حتى يفرغ من الصلاة ثم يقول حين ينصرف والذي نفسي بيده
",في الأنتين ويفعل كذلك في كل حُل رضْعة حتى يفرخْ من الصلة ثم يقول حين ينصرفه والذي نفسي بيده
551,"دمت في مقامي هذا فأكثر الناس في البكاء وأكثر أن يقول سلوني فقام عبد الله بن حذافة
",لامت في مقامي هذا فأُكِّن الناس في البحكاء وأُكِّن أن يقول سلوني فتامر عبد الله بن حذافتا 
552,"على السرير فتكون لي الحاجة فأكره أن أستقبله فأنسل انسلالا وعن الأعمش عن إبراهيم عن
",على السرير فتكون لي الحاجة فأُكره أن أُستقبله فأَنسل انسلاا وعن الأعمش عن إبراهيم عن
553,"وهلكت البهائم فادع الله أن يسقينا فقال اللهم اسقنا مرتين وأيم الله ما نرى في السماء قزعة
",هملكت البهائم فادع الله أن يسقينا فقال اللهما سقتنا مرتين وأيم اللهما ذرى في السماء قزعتا 
554,"شعبة عن عبد الملك بهذا عن الحكم عن القاسم بن مخيمرة عن وراد بهذا وقال الحسن الجد
",شعبة عن عبد الملك بهذا عن الحكم عن القاسم بن مخيمرة عن وراد بهذا وقال الحسن الجد
555,"الخيمة ما هذا الذي يأتينا من قبلكم فإذا سعد يغذو جرحه دما فمات فيها
",لكيما ما هذا الذي يأتيينا من قبلكم فإذا سعد يغدو جرحه دما فمات فيها
556,"فأجلسه رسول الله صلى الله عليه وسلم في حجره فبال على ثوبه فدعا بماء فنضحه ولم يغسله
",أجلسه رسول الله صلى الله عليه وسلم في حجره فبال على ثوبه فدعا بماء فنضحه و لم يغسله
557,"بني إسرائيل فسئل أي الناس أعلم فقال أنا أعلم فعتب الله عليه إذ لم يرد العلم إليه فأوحى
",ني إسرائيل فسّل أي الناس أعلمم فقال أنا أعلمم فعّب الله عليه إذ لم يرد العلم إليه فأوحي
558,"فصلى جالسا وصلى وراءه قوم قياما فأشار إليهم أن اجلسوا فلما انصرف قال إنما جعل الإمام
",فصلى جالسا و صلى وراءه قوم قياما فأشار إليهم أن اجلسوا فلما انصرف قال إنما جعل الإمام
559,"بن يزيد أن الذي زاد التأذين الثالث يوم الجمعة عثمان بن عفان رضى الله تعالى عنه حين
",ين يزيد أن الذي زاد التأذين الثالث يوم الجمعة عثمان بن عفان رضى الله تعالى عنه حين
560,"إذا كنا بالصهباء صلى لنا رسول الله صلى الله عليه وسلم العصر فلما صلى دعا بالأطعمة فلم يؤت
",إذا كنا بالصهباء صلى لنا رسول الله صلى الله عليه وسلم العصر فلما صلى دعا بالأطعمة فلم يؤت
561,"إسرائيل جاءه رجل فقال هل تعلم أحدا أعلم منك قال موسى لا فأوحى الله إلى موسى بلى عبدنا
",سرائيل جاءه رجل فقال هل تعلم أحدا أعلم منك قال موسى لا فأوحى الله إلى موسى بلى عبدنا 
562,"نساء المؤمنين لا يعرفن من الغلس أو لا يعرفن بعضهن بعضا
",نساء المؤمنين لا يعرفن من الغلس أو لا يعرفن بعخصن بخا
563,"صلى الله عليه وسلم فقام أناس يصلون بصلاته فأصبحوا فتحدثوا بذلك فقام ليلة الثانية فقام
", صلى الله عليه و سلم فقام أناس يصلون بصلاته فأصبحوا فتحدثوا بذلك فقام ليلة الثانية فقام
564,"قال النبي صلى الله عليه وسلم لا يزال العبد في صلاة ما كان في المسجد ينتظر الصلاة ما لم
",قال النبي صلى الله عليه وسلم لا يزال العبد في صلالة ما كان في المسجد ينتظر الصلالة ما لم
565,"باب هل على من لم يشهد الجمعة غسل من النساء والصبيان وغيرهم
",باب هل على من لم يشهد الجمعة غسل من النساء والصبيازان وغيرهم
566,"ونسك نسكنا فقد أصاب النسك ومن نسك قبل الصلاة فتلك شاة لحم فقام أبو بردة بن نيار فقال
",ونسكنا فقد أصاب النسك ومن نسك قبل الصلاة فتلك شاة لحم فقام أبو بردة بن نيار فقال
567,"عبد الرحمن أنهما أخبراه عن أبي هريرة أن النبي صلى الله عليه وسلم قال إذا أمن الإمام
",عبد الرحمن أنهما أخبراه عن أبي هريرة أن النبي صلى الله عليه وسلم قال إذا أمن الإمام
568,"بحينة أن النبي صلى الله عليه وسلم كان إذا صلى فرج بين يديه حتى يبدو بياض إبطيه وقال
",خينتم أن النبي صلى الله عليه وسلم كان إذا صلى فرج بين يديه، حنى يبلدده دياض إيطيمه وقال
569,"العشاء التي تدعونها العتمة وكان يكره النوم قبلها والحديث بعدها وكان ينفتل من صلاة
",_
570,"عبيد عن بشير بن يسار قدم علينا أنس بن مالك المدينة بهذا
",عبيد عن بشير بن يسار قدم عليينا أنس بن مالك المدينة بهذا
571,"فانطلق إلى نخل قريب من المسجد فاغتسل ثم دخل المسجد فقال أشهد أن لا إله إلا الله وأن محمدا
",فأطلق إلى خُلَقَ قَريب من المسجد فاغنشل ثم دخل المسجد فقال أشهد أن لا إلَّا الله إلا اللهَوَأن محمَدا 
572,"فمن فعل ذلك فقد أصاب سنتنا ومن ذبح قبل أن يصلي فإنما هو لحم عجله لأهله ليس من النسك
", فمن فعل فقده أحابج سنتنا ومن ذبحق قبل أن يطليي فإنما هو لدمه خجله لأهله ليس من النسك
573,"يجلس حتى قال أين تحب أن أصلي من بيتك فأشار إليه من المكان الذي أحب أن يصلي فيه فقام
",مجلس حنى قال أين تحب أن أصلي من بيئك فأشارر إليهم من المحكان الذي أحب أن يصلي فيه فقتام
574,"صلى النبي صلى الله عليه وسلم الظهر خمسا فقالوا أزيد في الصلاة قال وما ذاك قالوا صليت
", صلى النبي صلى الله عليه وسلم الظهر خمسا فقالوا أزيد في الصلاة قال وما ذاك قالوا صلى
575,"الصلاة طرفي النهار وزلفا من الليل إن الحسنات يذهبن السيئات فقال الرجل يا رسول الله ألي
",صلاة طرفي النهار وزلفا من الليل إن الحسنات يذهبن السيئات فقال الرجل يا رسول الله ألي
576,"أيديهم وأرجلهم وسمرت أعينهم وألقوا في الحرة يستسقون فلا يسقون قال أبو قلابة فهؤلاء
",نديهم وأرجلهم وسمرت أعينهم وألقوا في الحرة يستسقون فلا يسقون قال أبو قلابة فهؤلاء
577,"عليه وسلم فركب راحلته فخطب فقال إن الله حبس عن مكة القتل أو الفيل شك أبو عبد الله وسلط
",عليه و سلم فركب راحلته فخطب فقال إن الله حبس عن مكة القتل أو الفيل شك أبو عبد الله و سلط
578,"ذكرني هذا صلاة محمد صلى الله عليه وسلم أو قال لقد صلى بنا صلاة محمد صلى الله عليه وسلم
",ذكرني هذا صلاة محمد صلى الله عليه وسلم أو قال لقد صلى بنا صلاة محمد صلى الله عليه وسلم
579,"على عسيب معه فمر بنفر من اليهود فقال بعضهم لبعض سلوه عن الروح وقال بعضهم لا تسألوه لا
",على عسبب معه فمر بنفر من اليهود فقال بعضهم لبعضهم لبعضهم لا تسألوه لا
580,"سأله رجل عن اللقطة فقال اعرف وكاءها أو قال وعاءها وعفاصها ثم عرفها سنة ثم استمتع بها
",سأله رجل عن اللقطة فقال اعرف وكاءها أو قال وعاءها وعفاصها ثم عرفها سنة ثم استمتع بها
581,"الثوب بين يديها قال لها تعلمين ما رزئنا من مائك شيئا ولكن الله هو الذي أسقانا فأتت
",التهاب بين يديها قال لها تعلمين ما رزئنا من مائك شيئا ولكن الله هو أسقانا فأتت
