,text,prediction
551,"دمت في مقامي هذا فأكثر الناس في البكاء وأكثر أن يقول سلوني فقام عبد الله بن حذافة
",_
552,"على السرير فتكون لي الحاجة فأكره أن أستقبله فأنسل انسلالا وعن الأعمش عن إبراهيم عن
",_
553,"وهلكت البهائم فادع الله أن يسقينا فقال اللهم اسقنا مرتين وأيم الله ما نرى في السماء قزعة
",_
554,"شعبة عن عبد الملك بهذا عن الحكم عن القاسم بن مخيمرة عن وراد بهذا وقال الحسن الجد
",_
555,"الخيمة ما هذا الذي يأتينا من قبلكم فإذا سعد يغذو جرحه دما فمات فيها
",_
556,"فأجلسه رسول الله صلى الله عليه وسلم في حجره فبال على ثوبه فدعا بماء فنضحه ولم يغسله
",_
557,"بني إسرائيل فسئل أي الناس أعلم فقال أنا أعلم فعتب الله عليه إذ لم يرد العلم إليه فأوحى
",_
558,"فصلى جالسا وصلى وراءه قوم قياما فأشار إليهم أن اجلسوا فلما انصرف قال إنما جعل الإمام
",_
559,"بن يزيد أن الذي زاد التأذين الثالث يوم الجمعة عثمان بن عفان رضى الله تعالى عنه حين
",_
560,"إذا كنا بالصهباء صلى لنا رسول الله صلى الله عليه وسلم العصر فلما صلى دعا بالأطعمة فلم يؤت
",_
561,"إسرائيل جاءه رجل فقال هل تعلم أحدا أعلم منك قال موسى لا فأوحى الله إلى موسى بلى عبدنا
",_
562,"نساء المؤمنين لا يعرفن من الغلس أو لا يعرفن بعضهن بعضا
",_
563,"صلى الله عليه وسلم فقام أناس يصلون بصلاته فأصبحوا فتحدثوا بذلك فقام ليلة الثانية فقام
",_
564,"قال النبي صلى الله عليه وسلم لا يزال العبد في صلاة ما كان في المسجد ينتظر الصلاة ما لم
",_
565,"باب هل على من لم يشهد الجمعة غسل من النساء والصبيان وغيرهم
",_
566,"ونسك نسكنا فقد أصاب النسك ومن نسك قبل الصلاة فتلك شاة لحم فقام أبو بردة بن نيار فقال
",_
567,"عبد الرحمن أنهما أخبراه عن أبي هريرة أن النبي صلى الله عليه وسلم قال إذا أمن الإمام
",_
568,"بحينة أن النبي صلى الله عليه وسلم كان إذا صلى فرج بين يديه حتى يبدو بياض إبطيه وقال
",_
569,"العشاء التي تدعونها العتمة وكان يكره النوم قبلها والحديث بعدها وكان ينفتل من صلاة
",_
570,"عبيد عن بشير بن يسار قدم علينا أنس بن مالك المدينة بهذا
",_
571,"فانطلق إلى نخل قريب من المسجد فاغتسل ثم دخل المسجد فقال أشهد أن لا إله إلا الله وأن محمدا
",_
572,"فمن فعل ذلك فقد أصاب سنتنا ومن ذبح قبل أن يصلي فإنما هو لحم عجله لأهله ليس من النسك
",_
573,"يجلس حتى قال أين تحب أن أصلي من بيتك فأشار إليه من المكان الذي أحب أن يصلي فيه فقام
",_
574,"صلى النبي صلى الله عليه وسلم الظهر خمسا فقالوا أزيد في الصلاة قال وما ذاك قالوا صليت
",_
575,"الصلاة طرفي النهار وزلفا من الليل إن الحسنات يذهبن السيئات فقال الرجل يا رسول الله ألي
",_
576,"أيديهم وأرجلهم وسمرت أعينهم وألقوا في الحرة يستسقون فلا يسقون قال أبو قلابة فهؤلاء
",_
577,"عليه وسلم فركب راحلته فخطب فقال إن الله حبس عن مكة القتل أو الفيل شك أبو عبد الله وسلط
",_
578,"ذكرني هذا صلاة محمد صلى الله عليه وسلم أو قال لقد صلى بنا صلاة محمد صلى الله عليه وسلم
",_
579,"على عسيب معه فمر بنفر من اليهود فقال بعضهم لبعض سلوه عن الروح وقال بعضهم لا تسألوه لا
",_
580,"سأله رجل عن اللقطة فقال اعرف وكاءها أو قال وعاءها وعفاصها ثم عرفها سنة ثم استمتع بها
",_
581,"الثوب بين يديها قال لها تعلمين ما رزئنا من مائك شيئا ولكن الله هو الذي أسقانا فأتت
",_
582,"وإقام الصلاة وإيتاء الزكاة وصيام رمضان وأن تعطوا من المغنم الخمس ونهاهم عن أربع عن
",_
583,"قالت أصيب سعد يوم الخندق في الأكحل فضرب النبي صلى الله عليه وسلم خيمة في المسجد ليعوده
",_
584,"منه وكان بن عمر يوضع له الطعام وتقام الصلاة فلا يأتيها حتى يفرغ وإنه ليسمع قراءة الإمام
",_
585,"وسلم فلما رفع رأسه من الركعة قال سمع الله لمن حمده قال رجل وراءه ربنا ولك الحمد حمدا
",_
586,"أم سلمة قالت بينا أنا مع النبي صلى الله عليه وسلم مضطجعة في خميلة حضت فانسللت فأخذت
",_
587,"يجتاز بين يديه فدفع أبو سعيد في صدره فنظر الشاب فلم يجد مساغا إلا بين يديه فعاد
",_
588,"قال أما بعد وقالت ولغط نسوة من الأنصار فانكفأت إليهن لأسكتهن فقلت لعائشة ما قال قالت
",_
589,"بني زهرة وكانت تدخل على أزواج النبي صلى الله عليه وسلم وقال شعيب عن الزهري حدثتني هند
",_
590,"ثم أفرغ على شماله فغسل مذاكيره ثم مسح يده بالأرض ثم مضمض واستنشق وغسل وجهه ويديه ثم
",_
591,"صلى الله عليه وسلم قال له في حجة الوداع استنصت الناس فقال لا ترجعوا بعدي كفارا يضرب
",_
592,"رسول الله صلى الله عليه وسلم كان إذا خرج يوم العيد أمر بالحربة فتوضع بين يديه فيصلي إليها
",_
593,"كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل يده
",_
594,"صلى الله عليه وسلم فلما بلغت اللهم آمنت بكتابك الذي أنزلت قلت ورسولك قال لا ونبيك الذي
",_
595,"اعتكف مع النبي صلى الله عليه وسلم فليرجع فإني أريت ليلة القدر وإني نسيتها وإنها في
",_
596,"الإذخر قال أبو عبد الله يقال يقاد بالقاف فقيل لأبي عبد الله أي شيء كتب له قال كتب له هذه
",_
597,"ملأ سطوع يقرء تشدح نسكه خصتهم صئك إظ رؤى شعب دك آخ
",_
598,"فأوتر بواحدة توتر لك ما قد صليت قال الوليد بن كثير حدثني عبيد الله بن عبد الله أن بن عمر
",_
599,"تعالى عنهما قال كان رسول الله صلى الله عليه وسلم صلى نحو بيت المقدس ستة عشر أو سبعة عشر
",_
600,"رسول الله صلى الله عليه وسلم والناس وليسوا على ماء وليس معهم ماء فقالت عائشة فعاتبني أبو
",_
601,"نافع عن بن عمر رضى الله تعالى عنهما قال كان النبي صلى الله عليه وسلم يخطب قائما ثم يقعد
",_
602,"الزبير أن عائشة زوج النبي صلى الله عليه وسلم قالت لم أعقل أبوي إلا وهما يدينان الدين
",_
603,"أدركت ثلاثين من أصحاب النبي صلى الله عليه وسلم كلهم يخاف النفاق على نفسه ما منهم أحد
",_
604,"مروا أبا بكر فليصل فصلى وخرج النبي صلى الله عليه وسلم يهادى بين رجلين كأني أنظر إليه
",_
605,"فقال لامرأته يا أخت بني فراس ما هذا قالت لا وقرة عيني لهي الآن أكثر منها قبل ذلك بثلاث
",_
606,"عروة فوجد رسول الله صلى الله عليه وسلم في نفسه خفة فخرج فإذا أبو بكر يؤم الناس فلما رآه
",_
607,"وهلكت البهائم فادع الله أن يسقينا فقال اللهم اسقنا مرتين وأيم الله ما نرى في السماء قزعة
",_
608,"ثم توضأ ولم يسبغ الوضوء فقلت الصلاة يا رسول الله فقال الصلاة أمامك فركب فلما جاء المزدلفة
",_
609,"ركعات ثم نام ثم قام ثم قال نام الغليم أو كلمة تشبهها ثم قام فقمت عن يساره فجعلني عن
",_
610,"الصلاة أريد أن أطول فيها فأسمع بكاء الصبي فأتجوز في صلاتي كراهية أن أشق على أمه تابعه
",_
611,"من كذا وكذا أقبل يذكره ربه حتى إذا انتهت به الأماني قال الله تعالى لك ذلك ومثله معه قال
",_
612,"قال ابسط رداءك فبسطته قال فغرف بيديه ثم قال ضمه فضممته فما نسيت شيئا بعده حدثنا
",_
613,"كتابه قال أخبرنا سليمان الشيباني عن عبد الله بن شداد قال سمعت خالتي ميمونة زوج النبي
",_
614,"وأنا منه بريئة وهو ذا هو قالت فجاءت إلى رسول الله صلى الله عليه وسلم فأسلمت قالت عائشة
",_
615,"بن المغيرة قال حدثنا حميد بن هلال العدوي قال حدثنا أبو صالح السمان قال رأيت أبا
",_
616,"بن دينار عن زيد بن أسلم عن عطاء بن يسار عن أبي هريرة أن رسول الله صلى الله عليه وسلم قال
",_
617,"عليه وسلم فقالت يا رسول الله إن الله لا يستحي من الحق هل على المرأة من غسل إذا هي احتلمت
",_
618,"باب من سئل علما وهو مشتغل في حديثه فأتم الحديث ثم أجاب السائل
",_
619,"وسلم في حاجة فأجنبت فلم أجد الماء فتمرغت في الصعيد كما تمرغ الدابة فذكرت ذلك للنبي
",_
620,"عن أنس كان قرام لعائشة سترت به جانب بيتها فقال النبي صلى الله عليه وسلم أميطي عنا
",_
621,"بن عبد الرحمن بن عوف أنه سمع حسان بن ثابت الأنصاري يستشهد أبا هريرة أنشدك الله هل سمعت
",_
622,"بهما سفينة فكلموهم أن يحملوهما فعرف الخضر فحملوهما بغير نول فجاء عصفور فوقع على حرف
",_
623,"الله أن أبا مرة مولى أم هانئ بنت أبي طالب أخبره أنه سمع أم هانئ بنت أبي طالب تقول
",_
624,"علي والنصح لكل مسلم فبايعته على هذا ورب هذا المسجد إني لناصح لكم ثم استغفر ونزل
",_
625,"عن عبد الله بن زيد أن النبي صلى الله عليه وسلم استسقى فقلب رداءه
",_
626,"فقال أين تحب أن أصلي من بيتك فأشرت له إلى المكان الذي أحب فقام وصففنا خلفه ثم سلم
",_
627,"وسلم قال فخرجوا إلينا بمكاتلهم ومساحيهم فلما رأوا النبي صلى الله عليه وسلم قالوا محمد
",_
628,"معي صبرا قال لا تؤاخذني بما نسيت فكانت الأولى من موسى نسيانا فانطلقا فإذا غلام يلعب
",_
629,"وأصيبوا من الطيب قال بن عباس أما الغسل فنعم وأما الطيب فلا أدري
",_
630,"بن مالك قال كان النبي صلى الله عليه وسلم يدور على نسائه في الساعة الواحدة من الليل
",_
631,"حدثنا بهز بن أسد قال حدثنا شعبة قال أخبرني سعد بن إبراهيم قال سمعت حفص بن عاصم قال
",_
632,"أعلم لكي ينفذ من ينصرف من النساء وقال بن أبي مريم أخبرنا نافع بن يزيد قال أخبرني
",_
633,"العصر حتى كادت الشمس أن تغيب فقال النبي صلى الله عليه وسلم وأنا والله ما صليتها بعد قال
",_
634,"بالعراق فدخل عليه أبو مسعود الأنصاري فقال ما هذا يا مغيرة أليس قد علمت أن جبريل صلى الله
",_
635,"النبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف
",_
636,"وعن عمرة عن عائشة أم المؤمنين رضى الله عنها زوج النبي صلى الله عليه وسلم أن أم حبيبة
",_
637,"جعلتمونا كلابا لقد رأيت النبي صلى الله عليه وسلم يصلي وإني لبينه وبين القبلة وأنا مضطجعة
",_
638,"باب إذا قام الرجل عن يسار الإمام وحوله الإمام خلفه إلى يمينه تمت صلاته
",_
639,"الآيات من سورة البقرة في الربا خرج النبي صلى الله عليه وسلم إلى المسجد فقرأهن على الناس
",_
640,"ماء وعنزة يستنجي بالماء تابعه النضر وشاذان عن شعبة العنزة عصا عليه زج
",_
641,"إلى موسى فقالوا والله ما بموسى من بأس وأخذ ثوبه فطفق بالحجر ضربا فقال أبو هريرة والله إنه
",_
642,"قبل الخطبة ثم يخطب بعد خرج النبي صلى الله عليه وسلم كأني أنظر إليه حين يجلس بيده ثم
",_
643,"بن شهاب حدث أن عبيد الله بن عبد الله أخبره عن بن عباس أنه تمارى هو والحر بن قيس بن حصن
",_
644,"وسلم عندها في ليلتها فصلى النبي صلى الله عليه وسلم العشاء ثم جاء إلى منزله فصلى أربع
",_
645,"أدنى مر الظهران قبل المدينة حين يهبط من الصفراوات ينزل في بطن ذلك المسيل عن يسار
",_
646,"من أمر بحمل السلاح في يوم لا يحل فيه حمله يعني الحجاج
",_
647,"إسرائيل إذ جاءه رجل فقال أتعلم أحدا أعلم منك قال موسى لا فأوحى الله عز وجل إلى موسى بلى
",_
648,"فلما أصبح ولم يسمع أذانا ركب وركبت خلف أبي طلحة وإن قدمي لتمس قدم النبي صلى الله عليه
",_
649,"ولا أنقص قال رسول الله صلى الله عليه وسلم أفلح إن صدق
",_
650,"معه فكبر وكبروا معه وركع وركع ناس منهم ثم سجد وسجدوا معه ثم قام للثانية فقام الذين
",_
651,"ومن أصاب من ذلك شيئا ثم ستره الله فهو إلى الله إن شاء عفا عنه وإن شاء عاقبه فبايعناه على
",_
652,"ولم يكن بين الأذان والإقامة شيء قال عثمان بن جبلة وأبو داود عن شعبة لم يكن بينهما إلا
",_
653,"زيد أنه سمعه يقول دفع رسول الله صلى الله عليه وسلم من عرفة حتى إذا كان بالشعب نزل فبال
",_
654,"عبيد الله بن عبد الله قال قالت عائشة لما ثقل النبي صلى الله عليه وسلم واشتد وجعه استأذن
",_
655,"بالمدينة وكانوا يصلون فيما بين أن يغيب الشفق إلى ثلث الليل الأول
",_
656,"عمه واسع بن حبان عن عبد الله بن عمر أنه كان يقول إن ناسا يقولون إذا قعدت على حاجتك فلا
",_
657,"كنا نؤمر أن نخرج يوم العيد حتى نخرج البكر من خدرها حتى نخرج الحيض فيكن خلف الناس
",_
658,"بن ثعلبة قال للنبي صلى الله عليه وسلم آلله أمرك أن نصلي الصلوات قال نعم قال فهذه قراءة
",_
659,"وكان بن عمر رضى الله تعالى عنهما يستحب إذا سلم الإمام أن يسلم من خلفه
",_
660,"باب من نسي صلاة فليصل إذا ذكرها ولا يعيد إلا تلك الصلاة
",_
661,"الرحمن أن أبا هريرة وأبا سعيد حدثاه أن رسول الله صلى الله عليه وسلم رأى نخامة في جدار
",_
662,"أنكرتم هذا إن هذا فعله من هو خير مني يعني النبي صلى الله عليه وسلم إنها عزمة وإني كرهت
",_
663,"رؤى شعب دك آخ ملأ سطوع يقرء تشدح نسكه خصتهم صئك إظ
",_
664,"وزعم أن عائشة رأت ماء العصفر فقالت كأن هذا شيء كانت فلانة تجده
",_
665,"رضى الله عنها أنها قالت كان النبي صلى الله عليه وسلم يكثر أن يقول في ركوعه وسجوده سبحانك
",_
666,"آثال فربطوه بسارية من سواري المسجد فخرج إليه النبي صلى الله عليه وسلم فقال أطلقوا ثمامة
",_
667,"رسول الله صلى الله عليه وسلم ركب فرسا فجحش شقه الأيمن قال أنس رضى الله تعالى عنه فصلى لنا
",_
668,"يقول أبو هريرة فاقرؤوا إن شئتم إن قرآن الفجر كان مشهودا قال شعيب وحدثني نافع عن
",_
669,"قبلنا وأوتيناه من بعدهم فهذا اليوم الذي اختلفوا فيه فهدانا الله فغدا لليهود وبعد غد
",_
670,"عواتقنا أن يخرجن في العيدين فقدمت امرأة فنزلت قصر بني خلف فحدثت عن أختها وكان زوج
",_
671,"اثنى عشر رجلا مع كل رجل منهم أناس الله أعلم كم مع كل رجل فأكلوا منها أجمعون أو كما قال
",_
672,"جابر بن عبد الله قال بينما نحن نصلي مع النبي صلى الله عليه وسلم إذ أقبلت عير تحمل طعاما
",_
673,"اهتدوا زادهم هدى وآتاهم تقواهم ويزداد الذين آمنوا إيمانا وقوله أيكم زادته هذه
",_
674,"ثوب عصب وقد رخص لنا عند الطهر إذا اغتسلت إحدانا من محيضها في نبذة من كست أظفار وكنا
",_
675,"رسول الله صلى الله عليه وسلم يقول كلكم راع وكلكم مسؤول عن رعيته الإمام راع ومسؤول عن
",_
676,"استمع فإذا انطلق جبريل قرأه النبي صلى الله عليه وسلم كما قرأه
",_
677,"العشر الأواخر في وتر وإني رأيت كأني أسجد في طين وماء وكان سقف المسجد جريد النخل وما
",_
678,"فانتظر الساعة قال كيف إضاعتها قال إذا وسد الأمر إلى غير أهله فانتظر الساعة
",_
679,"النبي صلى الله عليه وسلم لا يصلي أحدكم في الثوب الواحد ليس على عاتقيه شيء
",_
680,"كان رسول الله صلى الله عليه وسلم يصلي العصر والشمس لم تخرج من حجرتها
",_
681,"حجارة عن يمين الطريق عند سلمات الطريق بين أولئك السلمات كان عبد الله يروح من العرج بعد
",_
682,"فنزل إلى بطحان فتوضأ وصلى العصر بعد ما غابت الشمس ثم صلى المغرب بعدها
",_
683,"من مسنة قال اجعلها مكانها أو قال اذبحها ولن تجزي جذعة عن أحد بعدك
",_
684,"رأيتني أنا والنبي صلى الله عليه وسلم نتماشى فأتى سباطة قوم خلف حائط فقام كما يقوم
",_
685,"اقرأ قلت ما أنا بقارئ فأخذني فغطني الثانية حتى بلغ مني الجهد ثم أرسلني فقال اقرأ
",_
686,"والميثاق أن لا تسأل غير الذي كنت سألت فيقول يا رب لا أكون أشقى خلقك فيقول فما عسيت إن
",_
687,"ذكروا النار والناقوس فذكروا اليهود والنصارى فأمر بلال أن يشفع الأذان وأن يوتر
",_
688,"حرام فمرنا بأمر نخبر به من وراءنا ندخل به الجنة فأمرهم بأربع ونهاهم عن أربع أمرهم
",_
689,"الحديث قال فاستنزلوها عن بعيرها ودعا النبي صلى الله عليه وسلم بإناء ففرغ فيه من أفواه
",_
690,"وقول الله تعالى وما كان الله ليضيع إيمانكم يعني صلاتكم عند البيت
",_
691,"عنهما عن النبي صلى الله عليه وسلم قال أمرنا أن نسجد على سبعة أعظم ولا نكف ثوبا ولا
",_
692,"رسلكم أبشروا إن من نعمة الله عليكم أنه ليس أحد من الناس يصلي هذه الساعة غيركم أو قال ما
",_
693,"عبد الله بن مالك بن بحينة قال مر النبي صلى الله عليه وسلم برجل قال وحدثني عبد الرحمن قال
",_
694,"نحو الحلاب فأخذ بكفه فبدأ بشق رأسه الأيمن ثم الأيسر فقال بهما على رأسه
",_
695,"ربنا ولك الحمد قبل أن يسجد ثم يقول الله أكبر حين يهوي ساجدا ثم يكبر حين يرفع رأسه من
",_
696,"حدثنا الفضل قال حدثنا عبيد الله بن عمر عن القاسم بن محمد عن عائشة عن النبي صلى الله عليه
",_
697,"الصفوف حتى إذا قام في مصلاه انتظرنا أن يكبر انصرف قال على مكانكم فمكثنا على هيئتنا
",_
698,"الضمري أن أباه أخبره أنه رأى النبي صلى الله عليه وسلم يمسح على الخفين وتابعه حرب بن
",_
699,"عليه وسلم فقال أرسل إليه قال نعم فلما فتح علونا السماء الدنيا فإذا رجل قاعد على
",_
700,"رجلين ورجلاه تخطان في الأرض حتى دخل المسجد فلما سمع أبو بكر حسه ذهب أبا بكر يتأخر
",_
701,"بن حكيم عن عكرمة عن بن عباس قال خرج رسول الله صلى الله عليه وسلم في مرضه الذي مات فيه
",_
702,"رسول الله صلى الله عليه وسلم يقضي حاجته مستدبر القبلة مستقبل الشام
",_
703,"عن علي قال كنت رجلا مذاء فأمرت المقداد أن يسأل النبي صلى الله عليه وسلم فسأله فقال فيه
",_
704,"النبي صلى الله عليه وسلم وهو يخطب فقال كيف صلاة الليل فقال مثنى مثنى فإذا خشيت الصبح
",_
705,"أبي سعيد الخدري عن النبي صلى الله عليه وسلم قال الغسل يوم الجمعة واجب على كل محتلم
",_
706,"بين مصلى رسول الله صلى الله عليه وسلم وبين الجدار ممر الشاة
",_
707,"شيئا أخذ من بلل يد صاحبه ثم رأيت بلالا أخذ عنزة فركزها وخرج النبي صلى الله عليه وسلم في
",_
708,"صالح السمان عن أبي هريرة رضى الله تعالى عنه أن رسول الله صلى الله عليه وسلم قال من اغتسل
",_
709,"له والوقار والسكينة حتى يأتيكم أمير فإنما يأتيكم الآن ثم قال استعفوا لأميركم فإنه كان
",_
710,"لقول النبي صلى الله عليه وسلم لا تستقبلوا القبلة بغائط أو بول ولكن شرقوا أو غربوا
",_
711,"بن كعب بن مالك عن كعب أنه تقاضى بن أبي حدرد دينا كان له عليه في المسجد فارتفعت
",_
712,"أن عبادة بن الصامت رضى الله تعالى عنه وكان شهد بدرا وهو أحد النقباء ليلة العقبة أن رسول
",_
713,"قال فوقفا على رسول الله صلى الله عليه وسلم فأما أحدهما فرأى فرجة في الحلقة فجلس فيها وأما
",_
714,"فقهاء ويقال الرباني الذي يربي الناس بصغار العلم قبل كباره
",_
715,"وإذا قال سمع الله لمن حمده فقولوا ربنا لك الحمد وإذا سجد فاسجدوا
",_
716,"وانتظر الناس تسليمه كبر وهو جالس فسجد سجدتين قبل أن يسلم ثم سلم
",_
717,"أي يوم هذا فسكتنا حتى ظننا أنه سيسميه سوى اسمه قال أليس يوم النحر قلنا بلى قال فأي
",_
718,"باب دلك المرأة نفسها إذا تطهرت من المحيض وكيف تغتسل وتأخذ فرصة ممسكة فتتبع أثر الدم
",_
719,"ليزدادوا إيمانا مع إيمانهم وزدناهم هدى ويزيد الله الذين اهتدوا هدى والذين
",_
720,"فقال له خازنها مثل ما قال الأول ففتح قال أنس فذكر أنه وجد في السماوات آدم وإدريس
",_
721,"بيننا وبين بيت أبي بكر وإن أبا بكر تعشى عند النبي صلى الله عليه وسلم ثم لبث حيث صليت
",_
722,"قابضهما واستقبل بأطراف أصابع رجليه القبلة فإذا جلس في الركعتين جلس على رجله اليسرى
",_
723,"لا نطلب ثمنه إلا إلى الله فقال أنس فكان فيه ما أقول لكم قبور المشركين وفيه خرب وفيه نخل
",_
724,"سمعت أبا بردة عن أبيه عن النبي صلى الله عليه وسلم قال من مر في شيء من مساجدنا أو
",_
725,"الضمري أن أباه أخبره أنه رأى النبي صلى الله عليه وسلم يمسح على الخفين وتابعه حرب بن
",_
726,"أن خزاعة قتلوا رجلا من بني ليث عام فتح مكة بقتيل منهم قتلوه فأخبر بذلك النبي صلى الله
",_
727,"وسلم قال يخرج من النار من قال لا إله إلا الله وفي قلبه وزن شعيرة من خير ويخرج من النار
",_
